date,x,y,z,vx,vy,vz
A.D. 2023-Jul-21 00:00:00.0000,-1.652024056217195,0.04114691143538168,0.04138591639603981,0.0001734684818990971,-0.01279481855161641,-0.0002724087701924661
A.D. 2023-Jul-22 00:00:00.0000,-1.65179646417848,0.02835088398380454,0.04111215468256024,0.000281729613013347,-0.01279709690890424,-0.000275112091509749
A.D. 2023-Jul-23 00:00:00.0000,-1.65146056989994,0.01555299671628259,0.04083569740799147,0.0003900720731676939,-0.01279853789472367,-0.0002777998516143167
A.D. 2023-Jul-24 00:00:00.0000,-1.651016294639171,0.002754087827154154,0.04055656021076993,0.0004984906827239711,-0.01279913988465651,-0.0002804718959870919
A.D. 2023-Jul-25 00:00:00.0000,-1.650463564858259,-0.0100450028641766,0.04027475889090383,0.0006069802328396161,-0.01279890125411626,-0.0002831280666706089
A.D. 2023-Jul-26 00:00:00.0000,-1.649802312247668,-0.02284343392254774,0.03999030941015313,0.0007155354790890348,-0.01279782038090049,-0.0002857681992291303
A.D. 2023-Jul-27 00:00:00.0000,-1.649032473751558,-0.03564036230767523,0.03970322789258216,0.0008241511465083567,-0.01279589565474691,-0.0002883921259708764
A.D. 2023-Jul-28 00:00:00.0000,-1.648153991594164,-0.04843494338464426,0.03941353062541474,0.0009328219360144783,-0.01279312548543789,-0.0002909996800388192
A.D. 2023-Jul-29 00:00:00.0000,-1.647166813305931,-0.06122633093366187,0.03912123405964855,0.001041542525399815,-0.0127895083038034,-0.0002935906964947917
A.D. 2023-Jul-30 00:00:00.0000,-1.646070891748876,-0.07401367716011761,0.03882635481011685,0.00115030756962326,-0.01278504255444341,-0.0002961650123361654
A.D. 2023-Jul-31 00:00:00.0000,-1.644866185142186,-0.08679613270581145,0.03852890965538611,0.001259111703223859,-0.01277972668481662,-0.0002987224669643682
A.D. 2023-Aug-01 00:00:00.0000,-1.64355265708932,-0.09957284666060479,0.0382289155381349,0.001367949538098145,-0.01277355914060794,-0.0003012629005917012
A.D. 2023-Aug-02 00:00:00.0000,-1.642130276606508,-0.1123429665734073,0.03792638956606859,0.001476815654126039,-0.01276653837375387,-0.0003037861501831026
A.D. 2023-Aug-03 00:00:00.0000,-1.640599018151295,-0.1251056384628945,0.03762134901272954,0.001585704592471606,-0.01275866285375664,-0.000306292047310938
