date,x,y,z,vx,vy,vz
A.D. 2022-Apr-04 00:00:00.0000,0.3179291670959866,0.1053314771191328,-0.02055505906967754,-0.01430510577776809,0.02795917209448922,0.003596954103318377
A.D. 2022-Apr-05 00:00:00.0000,0.3023804139827596,0.1328350032094161,-0.016881263948262,-0.01678974255768655,0.02700422413609135,0.003746824820563697
A.D. 2022-Apr-06 00:00:00.0000,0.2843604078033114,0.1592509197193404,-0.01306966672586954,-0.01924206575671618,0.02578241148316926,0.003871923608199258
A.D. 2022-Apr-07 00:00:00.0000,0.2639187505658522,0.184308563030038,-0.009146935589667999,-0.02162687182562123,0.02428700403948914,0.003968471378212744
A.D. 2022-Apr-08 00:00:00.0000,0.2411419909051042,0.207733350847224,-0.005143447955454266,-0.02390562202282591,0.02251709940401114,0.004032859349061913
A.D. 2022-Apr-09 00:00:00.0000,0.2161564359784292,0.229253200518435,-0.001093023895866536,-0.02603755945128332,0.02047877509253451,0.004061845666272494
A.D. 2022-Apr-10 00:00:00.0000,0.1891296377489931,0.248605986287646,0.002967546926558178,-0.02798123843367605,0.01818598761187197,0.004052769158588747
A.D. 2022-Apr-11 00:00:00.0000,0.1602701666124574,0.2655477021207199,0.006999193081403747,-0.02969640448634396,0.01566105841331674,0.004003761493656239
A.D. 2022-Apr-12 00:00:00.0000,0.1298253813242124,0.2798608432446467,0.01096145085848923,-0.03114609430728542,0.01293460499228341,0.003913934172840162
A.D. 2022-Apr-13 00:00:00.0000,0.09807706734006207,0.291362400656304,0.01481351765198356,-0.03229876250200586,0.01004482661929011,0.003783515239785411
A.D. 2022-Apr-14 00:00:00.0000,0.06533503120073254,0.2999108107382404,0.0185154074426424,-0.03313020264573818,0.007036135126967834,0.003613913602779552
A.D. 2022-Apr-15 00:00:00.0000,0.03192897487422823,0.3054112406482429,0.02202912805530646,-0.03362502986982622,0.003957218520790006,0.003407696788070438
A.D. 2022-Apr-16 00:00:00.0000,-0.001800811965599529,0.307818725566023,0.02531979129944721,-0.03377753713813259,0.0008587176863786655,0.003168479626409097
A.D. 2022-Apr-17 00:00:00.0000,-0.03551325543272608,0.3071388896419529,0.02835657112805409,-0.03359182180319889,-0.002209238917508471,0.002900734399394513
A.D. 2022-Apr-18 00:00:00.0000,-0.06887605909133415,0.3034262414410886,0.03111344140444706,-0.03308118480858487,-0.005199377846293199,0.002609544296464762
A.D. 2022-Apr-19 00:00:00.0000,-0.1015743410899165,0.2967802886206798,0.033569650655112,-0.03226690732872821,-0.008069265196269037,0.00230032902652202
A.D. 2022-Apr-20 00:00:00.0000,-0.133317809870196,0.2873399199243604,0.03570992117757449,-0.03117658575657844,-0.01078276695420071,0.001978572753378901
A.D. 2022-Apr-21 00:00:00.0000,-0.1638461440488916,0.2752766245930217,0.03752438841763252,-0.02984224192345085,-0.01331090880592434,0.00164958048952974
A.D. 2022-Apr-22 00:00:00.0000,-0.1929324593386172,0.2607871505251361,0.03900831901190899,-0.02829841976121183,-0.01563214738713221,0.00131828134263266
A.D. 2022-Apr-23 00:00:00.0000,-0.2203849396223197,0.2440861537258849,0.04016165972210943,-0.02658044142096402,-0.0177321343885164,0.0009890878318320182
A.D. 2022-Apr-24 00:00:00.0000,-0.2460468551624548,0.2253992869734851,0.04098847431857613,-0.02472293992257079,-0.01960309639876572,0.000665811970874883
A.D. 2022-Apr-25 00:00:00.0000,-0.2697952783028464,0.2049570439712685,0.04149632272642299,-0.02275872661691399,-0.02124296656114711,0.0003516323440738673
A.D. 2022-Apr-26 00:00:00.0000,-0.291538839015055,0.1829895422627526,0.0416956288143272,-0.02071800118635506,-0.02265439489773264,4.910251737199912e-05
A.D. 2022-Apr-27 00:00:00.0000,-0.3112148508319398,0.1597223120874295,0.04159907263531047,-0.01862787539147419,-0.02384374106663902,-0.0002398103360772246
