date,x,y,z,vx,vy,vz
A.D. 2022-Jan-28 00:00:00.0000,-0.6025493907757805,0.7789358665638318,-3.474725768219648e-05,-0.01389465317536847,-0.0105901469933342,1.235379879501984e-06
A.D. 2022-Jan-29 00:00:00.0000,-0.6163502416498601,0.7682247261408737,-3.352775233095049e-05,-0.01370627330264468,-0.01083158685313837,1.196899901162863e-06
A.D. 2022-Jan-30 00:00:00.0000,-0.6299603914333787,0.7572738205758792,-3.236638829161373e-05,-0.01351325702798222,-0.01106964308977053,1.119759505494728e-06
A.D. 2022-Jan-31 00:00:00.0000,-0.6433752294194928,0.7460866375112709,-3.129919718908966e-05,-0.01331566352717552,-0.01130410683381991,1.009843509114774e-06
A.D. 2022-Feb-01 00:00:00.0000,-0.656590227876303,0.734666872667502,-3.035456483836361e-05,-0.0131135996575139,-0.01153477413728102,8.764081308416016e-07
A.D. 2022-Feb-02 00:00:00.0000,-0.6696009881579166,0.7230184149978877,-2.95504457247178e-05,-0.01290721502140671,-0.01176146548669674,7.307883301352817e-07
A.D. 2022-Feb-03 00:00:00.0000,-0.6824032768846443,0.7111453144678571,-2.889314979442993e-05,-0.01269668759793633,-0.01198403998945367,5.846375392781441e-07
A.D. 2022-Feb-04 00:00:00.0000,-0.694993045101676,0.6990517403495398,-2.837787083306611e-05,-0.01248220517477657,-0.01220239978855523,4.483061710059066e-07
A.D. 2022-Feb-05 00:00:00.0000,-0.7073664295333943,0.6867419400552478,-2.7990553595352e-05,-0.01226394907571557,-0.01241648501265398,3.298385030747062e-07
A.D. 2022-Feb-06 00:00:00.0000,-0.719519740575903,0.6742202061476145,-2.771038839212956e-05,-0.01204208427907729,-0.01262626330055889,2.347102155529324e-07
A.D. 2022-Feb-07 00:00:00.0000,-0.7314494439179137,0.6614908545157901,-2.751226858121158e-05,-0.01181675636531784,-0.01283171864379306,1.661177961441668e-07
A.D. 2022-Feb-08 00:00:00.0000,-0.7431521417339911,0.6485582126500973,-2.736880834316426e-05,-0.01158809327824172,-0.01303284268589354,1.255195812827471e-07
A.D. 2022-Feb-09 00:00:00.0000,-0.7546245569469733,0.6354266148798385,-2.725180096640287e-05,-0.011356209296183,-0.01322962952481292,1.131814970906612e-07
A.D. 2022-Feb-10 00:00:00.0000,-0.7658635216855445,0.6221004011762548,-2.713319045388407e-05,-0.01112120918637697,-0.01342207364901545,1.285907164711999e-07
A.D. 2022-Feb-11 00:00:00.0000,-0.7768659694681334,0.6085839168377029,-2.698571691288855e-05,-0.01088319137278849,-0.01361017006584005,1.706925762015365e-07
A.D. 2022-Feb-12 00:00:00.0000,-0.7876289298324733,0.5948815113684431,-2.678341105271094e-05,-0.01064224961691375,-0.01379391562983234,2.379596054273204e-07
A.D. 2022-Feb-13 00:00:00.0000,-0.7981495238508329,0.5809975357935638,-2.650209016628635e-05,-0.01039847311525181,-0.01397331071131737,3.283263225142722e-07
A.D. 2022-Feb-14 00:00:00.0000,-0.8084249590028754,0.5669363384413908,-2.611996777129466e-05,-0.01015194515730089,-0.01414836048165961,4.390355473193175e-07
A.D. 2022-Feb-15 00:00:00.0000,-0.8184525221198271,0.5527022598930968,-2.561843846349951e-05,-0.009902740683860307,-0.01431907520048505,5.664517573859766e-07
A.D. 2022-Feb-16 00:00:00.0000,-0.8282295695583279,0.5382996283507685,-2.49830391554565e-05,-0.009650923298910775,-0.01448546902831318,7.059063760009871e-07
A.D. 2022-Feb-17 00:00:00.0000,-0.8377535144228886,0.523732757040621,-2.420452041913785e-05,-0.009396542495184592,-0.01464755713295273,8.516432872531759e-07
A.D. 2022-Feb-18 00:00:00.0000,-0.8470218114800769,0.5090059453196235,-2.327989748307755e-05,-0.00913963195318577,-0.01480535123803647,9.969215069153193e-07
A.D. 2022-Feb-19 00:00:00.0000,-0.8560319412270664,0.4941234847845798,-2.221330744933398e-05,-0.008880209648487607,-0.01495885420104048,1.134300856125925e-06
