API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Sun Apr  5 18:55:13 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mercury (199)                   {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2022-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2026-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : AU-D
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460643.500000000, A.D. 2024-Nov-29 00:00:00.0000,  2.777320072485635E-01,  1.678660885371742E-01, -1.175578754882761E-02, -2.005634695299332E-02,  2.530858091456824E-02,  3.907862429067595E-03,
2460644.500000000, A.D. 2024-Nov-30 00:00:00.0000,  2.564906150862040E-01,  1.924034891208422E-01, -7.802252785362280E-03, -2.240986285485720E-02,  2.372035214528481E-02,  3.993938429800807E-03,
2460645.500000000, A.D. 2024-Dec-01 00:00:00.0000,  2.329521337784878E-01,  2.152156134277943E-01, -3.779017350671432E-03, -2.464376215317089E-02,  2.185883039448576E-02,  4.046708993128144E-03,
2460646.500000000, A.D. 2024-Dec-02 00:00:00.0000,  2.072566892751090E-01,  2.360328446966369E-01,  2.790325933939551E-04, -2.671686168179997E-02,  1.973266479155337E-02,  4.063103551949374E-03,
2460647.500000000, A.D. 2024-Dec-03 00:00:00.0000,  1.795857886800246E-01,  2.545982164482799E-01,  4.334249139030162E-03, -2.858788849576299E-02,  1.735860225689335E-02,  4.040705069645153E-03,
2460648.500000000, A.D. 2024-Dec-04 00:00:00.0000,  1.501614446203355E-01,  2.706757116196263E-01,  8.346981166156266E-03, -3.021745235372190E-02,  1.476180066235204E-02,  3.977956551700858E-03,
2460649.500000000, A.D. 2024-Dec-05 00:00:00.0000,  1.192432310909153E-01,  2.840585870145262E-01,  1.227652467379492E-02, -3.157017937404893E-02,  1.197554913303806E-02,  3.874333891024980E-03,
2460650.500000000, A.D. 2024-Dec-06 00:00:00.0000,  8.712321084712561E-02,  2.945770906855156E-01,  1.608221872609898E-02, -3.261679684879059E-02,  9.040329344004325E-03,  3.730460378316815E-03,
2460651.500000000, A.D. 2024-Dec-07 00:00:00.0000,  5.411890127403017E-02,  3.021049162988882E-01,  1.972461809685861E-02, -3.333593170762471E-02,  6.002240131557904E-03,  3.548142916836385E-03,
2460652.500000000, A.D. 2024-Dec-08 00:00:00.0000,  2.056467963305101E-02,  3.065638101133018E-01,  2.316665808539927E-02, -3.371539983837979E-02,  2.910906112742856E-03,  3.330319369860696E-03,
2460653.500000000, A.D. 2024-Dec-09 00:00:00.0000, -1.319777491974340E-02,  3.079259117384976E-01,  2.637472248200340E-02, -3.375282309095520E-02, -1.829234149238922E-04,  3.080918931229333E-03,
2460654.500000000, A.D. 2024-Dec-10 00:00:00.0000, -4.682928693717038E-02,  3.062136451931535E-01,  2.931953405178097E-02, -3.345550495470218E-02, -3.229828107124273E-03,  2.804650207007657E-03,
2460655.500000000, A.D. 2024-Dec-11 00:00:00.0000, -8.000250699923725E-02,  3.014972396843135E-01,  3.197680698747322E-02, -3.283960344464778E-02, -6.183962515839720E-03,  2.506741808778327E-03,
2460656.500000000, A.D. 2024-Dec-12 00:00:00.0000, -1.124101082521833E-01,  2.938902010744242E-01,  3.432762863044842E-02, -3.192873556408813E-02, -9.004878624989046E-03,  2.192665411754730E-03,
2460657.500000000, A.D. 2024-Dec-13 00:00:00.0000, -1.437713841130988E-01,  2.835432334301630E-01,  3.635856788184174E-02, -3.075221127343002E-02, -1.165878789044588E-02,  1.867870635268804E-03,
2460658.500000000, A.D. 2024-Dec-14 00:00:00.0000, -1.738369863432391E-01,  2.706372014487632E-01,  3.806153466396917E-02, -2.934311639775976E-02, -1.411921736998362E-02,  1.537555583697633E-03,
2460659.500000000, A.D. 2024-Dec-15 00:00:00.0000, -2.023917560032180E-01,  2.553757267551062E-01,  3.943343453689484E-02, -2.773644583529361E-02, -1.636709811359728E-02,  1.206488397745751E-03,
2460660.500000000, A.D. 2024-Dec-16 00:00:00.0000, -2.292557798792581E-01,  2.379779402998540E-01,  4.047567330902192E-02, -2.596744246549039E-02, -1.839038455770231E-02,  8.788860000272231E-04,
2460661.500000000, A.D. 2024-Dec-17 00:00:00.0000, -2.542839315447721E-01,  2.186717961142483E-01,  4.119356853088717E-02, -2.407023869497319E-02, -2.018333527040398E-02,  5.583482740773046E-04,
2460662.500000000, A.D. 2024-Dec-18 00:00:00.0000, -2.773642240563921E-01,  1.976882169580654E-01,  4.159571997378154E-02, -2.207684055702419E-02, -2.174559016541522E-02,  2.478402958924494E-04,
2460663.500000000, A.D. 2024-Dec-19 00:00:00.0000, -2.984153169402840E-01,  1.752562134540450E-01,  4.169338209342324E-02, -2.001644805481295E-02, -2.308116440253741E-02, -5.028778516532861E-05,
2460664.500000000, A.D. 2024-Dec-20 00:00:00.0000, -3.173834968519785E-01,  1.515990104426053E-01,  4.149987052984045E-02, -1.791507407889854E-02, -2.419745335374978E-02, -3.342543840238566E-04,
2460665.500000000, A.D. 2024-Dec-21 00:00:00.0000, -3.342394041391629E-01,  1.269311344416558E-01,  4.103002384420145E-02, -1.579540752259949E-02, -2.510431394476620E-02, -6.027839608452060E-04,
2460666.500000000, A.D. 2024-Dec-22 00:00:00.0000, -3.489747199053555E-01,  1.014563645734652E-01,  4.029973219673081E-02, -1.367686138514167E-02, -2.581326078408878E-02, -8.550369152058890E-04,
2460667.500000000, A.D. 2024-Dec-23 00:00:00.0000, -3.615989700977489E-01,  7.536642229968336E-02,  3.932553713495651E-02, -1.157574996932414E-02, -2.633679368500165E-02, -1.090538377162780E-03,
2460668.500000000, A.D. 2024-Dec-24 00:00:00.0000, -3.721365509591442E-01,  4.884026709825691E-02,  3.812430120446672E-02, -9.505547209872872E-03, -2.668785738845517E-02, -1.309110360556211E-03,
2460669.500000000, A.D. 2024-Dec-25 00:00:00.0000, -3.806240370405365E-01,  2.204386992450771E-02,  3.671294252196015E-02, -7.477187932103850E-03, -2.687942412508756E-02, -1.510810017295762E-03,
2460670.500000000, A.D. 2024-Dec-26 00:00:00.0000, -3.871077996921291E-01, -4.869651219196597E-03,  3.510822741805139E-02, -5.499383567038674E-03, -2.692418407795289E-02, -1.695875383505671E-03,
2460671.500000000, A.D. 2024-Dec-27 00:00:00.0000, -3.916419399077347E-01, -3.175963300898389E-02,  3.332661338180022E-02, -3.578932474109882E-03, -2.683432660328357E-02, -1.864679037173140E-03,
2460672.500000000, A.D. 2024-Dec-28 00:00:00.0000, -3.942865232174054E-01, -5.849728795548627E-02,  3.138413446608048E-02, -1.721012084854800E-03, -2.662139510506689E-02, -2.017689442322756E-03,
2460673.500000000, A.D. 2024-Dec-29 00:00:00.0000, -3.951060943839240E-01, -8.496501062607816E-02,  2.929632174963069E-02,  7.055448799021158E-05, -2.629619982721162E-02, -2.155439368392944E-03,
2460674.500000000, A.D. 2024-Dec-30 00:00:00.0000, -3.941684443924620E-01, -1.110556198139337E-01,  2.707815217440846E-02,  1.793060780590981E-03, -2.586877485580925E-02, -2.278500576890192E-03,
2460675.500000000, A.D. 2024-Dec-31 00:00:00.0000, -3.915436002690640E-01, -1.366715749432517E-01,  2.474401992665756E-02,  3.444708932729139E-03, -2.534836786426713E-02, -2.387463901067583E-03,
2460676.500000000, A.D. 2025-Jan-01 00:00:00.0000, -3.873030085256687E-01, -1.617241946342014E-01,  2.230772540124238E-02,  5.024430196457658E-03, -2.474345331076241E-02, -2.482923861184285E-03,
2460677.500000000, A.D. 2025-Jan-02 00:00:00.0000, -3.815188846705120E-01, -1.861328970640273E-01,  1.978247761656915E-02,  6.531731887767568E-03, -2.406176176149534E-02, -2.565467022991936E-03,
2460678.500000000, A.D. 2025-Jan-03 00:00:00.0000, -3.742637036345896E-01, -2.098244753018986E-01,  1.718090669646003E-02,  7.966568138258964E-03, -2.331031970018851E-02, -2.635663396152873E-03,
2460679.500000000, A.D. 2025-Jan-04 00:00:00.0000, -3.656098087246786E-01, -2.327324158782133E-01,  1.451508369029605E-02,  9.329231616175847E-03, -2.249549558234640E-02, -2.694060266337558E-03,
2460680.500000000, A.D. 2025-Jan-05 00:00:00.0000, -3.556291195414756E-01, -2.547962651924737E-01,  1.179654556096317E-02,  1.062026341988061E-02, -2.162304901982122E-02, -2.741177949943843E-03,
2460681.500000000, A.D. 2025-Jan-06 00:00:00.0000, -3.443929220233315E-01, -2.759610457119078E-01,  9.036323636516137E-03,  1.184037851305921E-02, -2.069818086953037E-02, -2.777507048219904E-03,
2460682.500000000, A.D. 2025-Jan-07 00:00:00.0000, -3.319717262922018E-01, -2.961767220454853E-01,  6.244974204877196E-03,  1.299040430791370E-02, -1.972558268695777E-02, -2.803506855432695E-03,
2460683.500000000, A.D. 2025-Jan-08 00:00:00.0000, -3.184351802401122E-01, -3.153977157118412E-01,  3.432610241801834E-03,  1.407123026905686E-02, -1.870948452696832E-02, -2.819604642814149E-03,
2460684.500000000, A.D. 2025-Jan-09 00:00:00.0000, -3.038520287863907E-01, -3.335824666069689E-01,  6.089335114611446E-04,  1.508376668044935E-02, -1.765370046466235E-02, -2.826195596635612E-03,
2460685.500000000, A.D. 2025-Jan-10 00:00:00.0000, -2.882901104635698E-01, -3.506930387013286E-01, -2.216733523629049E-03,  1.602891097472215E-02, -1.656167149606755E-02, -2.823643235793477E-03,
2460686.500000000, A.D. 2025-Jan-11 00:00:00.0000, -2.718163844706469E-01, -3.666947672654167E-01, -5.035416391938104E-03,  1.690752026001459E-02, -1.543650568616026E-02, -2.812280172888942E-03,
2460687.500000000, A.D. 2025-Jan-12 00:00:00.0000, -2.544969825897300E-01, -3.815559448684304E-01, -7.838458190342429E-03,  1.772038889020357E-02, -1.428101557927378E-02, -2.792409114174230E-03,
2460688.500000000, A.D. 2025-Jan-13 00:00:00.0000, -2.363972814216357E-01, -3.952475434642782E-01, -1.061749024697812E-02,  1.846823010930452E-02, -1.309775298968200E-02, -2.764304019092552E-03,
2460689.500000000, A.D. 2025-Jan-14 00:00:00.0000, -2.175819912831865E-01, -4.077429700342225E-01, -1.336440399816097E-02,  1.915166096092369E-02, -1.188904136001298E-02, -2.728211360533379E-03,
2460690.500000000, A.D. 2025-Jan-15 00:00:00.0000, -1.981152588476012E-01, -4.190178534678692E-01, -1.607132415761878E-02,  1.977118979099613E-02, -1.065700592140470E-02, -2.684351443303193E-03,
2460691.500000000, A.D. 2025-Jan-16 00:00:00.0000, -1.780607812209855E-01, -4.290498606141261E-01, -1.873058322060648E-02,  2.032720578922308E-02, -9.403601919048514E-03, -2.632919751489656E-03,
2460692.500000000, A.D. 2025-Jan-17 00:00:00.0000, -1.574819296512969E-01, -4.378185397074346E-01, -2.133469732167001E-02,  2.081997011437083E-02, -8.130641185354670E-03, -2.574088306065298E-03,
2460693.500000000, A.D. 2025-Jan-18 00:00:00.0000, -1.364418814773646E-01, -4.453051896630153E-01, -2.387634345068054E-02,  2.124960823364649E-02, -6.839817354476203E-03, -2.508007022818144E-03,
2460694.500000000, A.D. 2025-Jan-19 00:00:00.0000, -1.150037592579310E-01, -4.514927540325660E-01, -2.634833802560141E-02,  2.161610317934834E-02, -5.532730019389127E-03, -2.434805068000401E-03,
2460695.500000000, A.D. 2025-Jan-20 00:00:00.0000, -9.323077628509537E-02, -4.563657387159650E-01, -2.874361682105019E-02,  2.191928948937680E-02, -4.210908138421155E-03, -2.354592215365769E-03,
2460696.500000000, A.D. 2025-Jan-21 00:00:00.0000, -7.118638789137409E-02, -4.599101528341829E-01, -3.105521625823735E-02,  2.215884765431463E-02, -2.875833003738286E-03, -2.267460213872772E-03,
2460697.500000000, A.D. 2025-Jan-22 00:00:00.0000, -4.893444811102489E-02, -4.621134724843666E-01, -3.327625607377462E-02,  2.233429894485510E-02, -1.528961091083939E-03, -2.173484180570051E-03,
2460698.500000000, A.D. 2025-Jan-23 00:00:00.0000, -2.653937135826525E-02, -4.629646274215825E-01, -3.539992340193401E-02,  2.244500054151060E-02, -1.717471189153043E-04, -2.072724038319708E-03,
2460699.500000000, A.D. 2025-Jan-24 00:00:00.0000, -4.066298839429372E-03, -4.624540110453635E-01, -3.741945832721354E-02,  2.249014093589535E-02,  1.194332343387040E-03, -1.965226023301085E-03,
2460700.500000000, A.D. 2025-Jan-25 00:00:00.0000,  1.841873057734888E-02, -4.605735144159202E-01, -3.932814099179823E-02,  2.246873562161477E-02,  2.567754363981510E-03, -1.851024292899171E-03,
2460701.500000000, A.D. 2025-Jan-26 00:00:00.0000,  4.084860535517117E-02, -4.573165853877304E-01, -4.111928037618087E-02,  2.237962314520617E-02,  3.946923861698743E-03, -1.730142670839507E-03,
2460702.500000000, A.D. 2025-Jan-27 00:00:00.0000,  6.315496256348298E-02, -4.526783143303746E-01, -4.278620491152538E-02,  2.222146164615702E-02,  5.330146151085679E-03, -1.602596573500874E-03,
2460703.500000000, A.D. 2025-Jan-28 00:00:00.0000,  8.526800601652983E-02, -4.466555483106992E-01, -4.432225513024159E-02,  2.199272608255597E-02,  6.715597403324150E-03, -1.468395169433355E-03,
2460704.500000000, A.D. 2025-Jan-29 00:00:00.0000,  1.071163220916554E-01, -4.392470360387749E-01, -4.572077861782265E-02,  2.169170641856077E-02,  8.101292582134491E-03, -1.327543833443838E-03,
2460705.500000000, A.D. 2025-Jan-30 00:00:00.0000,  1.286266943663108E-01, -4.304536063335357E-01, -4.697512759561931E-02,  2.131650714519390E-02,  9.485050388889584E-03, -1.180046967388233E-03,
2460706.500000000, A.D. 2025-Jan-31 00:00:00.0000,  1.497239186398936E-01, -4.202783833413467E-01, -4.807865954242294E-02,  2.086504862112912E-02,  1.086445472861972E-02, -1.025911272214107E-03,
2460707.500000000, A.D. 2025-Feb-01 00:00:00.0000,  1.703306204607790E-01, -4.087270422380908E-01, -4.902474135421121E-02,  2.033507085980701E-02,  1.223681219188640E-02, -8.651495699733769E-04,
2460708.500000000, A.D. 2025-Feb-02 00:00:00.0000,  1.903670779872650E-01, -3.958081096544649E-01, -4.980675764798269E-02,  1.972414055868996E-02,  1.359910504168738E-02, -6.977852905443257E-04,
2460709.500000000, A.D. 2025-Feb-03 00:00:00.0000,  2.097510539062686E-01, -3.815333135707794E-01, -5.041812393911210E-02,  1.902966237150769E-02,  1.494793920674038E-02, -5.238577556128872E-04,
2460710.500000000, A.D. 2025-Feb-04 00:00:00.0000,  2.283976412540726E-01, -3.659179879090046E-01, -5.085230556377042E-02,  1.824889567101499E-02,  1.627948682255048E-02, -3.434284118145980E-04,
2460711.500000000, A.D. 2025-Feb-05 00:00:00.0000,  2.462191293738657E-01, -3.489815374718161E-01, -5.110284337997453E-02,  1.737897834400729E-02,  1.758942294308244E-02, -1.565881852716761E-04,
2460712.500000000, A.D. 2025-Feb-06 00:00:00.0000,  2.631248979554203E-01, -3.307479691909709E-01, -5.116338746327614E-02,  1.641695950716115E-02,  1.887285618676571E-02,  3.653384994456671E-05,
2460713.500000000, A.D. 2025-Feb-07 00:00:00.0000,  2.790213491873396E-01, -3.112464957795683E-01, -5.102774021514926E-02,  1.535984343461758E-02,  2.012425330494350E-02,  2.357602783285738E-04,
2460714.500000000, A.D. 2025-Feb-08 00:00:00.0000,  2.938118905672682E-01, -2.905122177361942E-01, -5.068991052083621E-02,  1.420464744499428E-02,  2.133735799986914E-02,  4.408533991430062E-04,
2460715.500000000, A.D. 2025-Feb-09 00:00:00.0000,  3.073969839114422E-01, -2.685868890900232E-01, -5.014418082252982E-02,  1.294847699863529E-02,  2.250510481247000E-02,  6.515013011704004E-04,
2460716.500000000, A.D. 2025-Feb-10 00:00:00.0000,  3.196742796198158E-01, -2.455197711269139E-01, -4.938518920225598E-02,  1.158862178613444E-02,  2.361952959611083E-02,  8.673017331217850E-04,
2460717.500000000, A.D. 2025-Feb-11 00:00:00.0000,  3.305388592973984E-01, -2.213685763662279E-01, -4.840802877876142E-02,  1.012267711013659E-02,  2.467167904948646E-02,  1.087743577225435E-03,
2460718.500000000, A.D. 2025-Feb-12 00:00:00.0000,  3.398836143688639E-01, -1.962005019734258E-01, -4.720836688671224E-02,  8.548695312661298E-03,  2.565152306494911E-02,  1.312185797085580E-03,
2460719.500000000, A.D. 2025-Feb-13 00:00:00.0000,  3.475997932362521E-01, -1.700933472341114E-01, -4.578258658451414E-02,  6.865372282949176E-03,  2.654787532587111E-02,  1.539833842037705E-03,
2460720.500000000, A.D. 2025-Feb-14 00:00:00.0000,  3.535777545836065E-01, -1.431367032556579E-01, -4.412795297274110E-02,  5.072274051926062E-03,  2.734832971828641E-02,  1.769713667079377E-03,
2460721.500000000, A.D. 2025-Feb-15 00:00:00.0000,  3.577079692193340E-01, -1.154331942279564E-01, -4.224280652224630E-02,  3.170107934389436E-03,  2.803922274289017E-02,  2.000643791622127E-03,
2460722.500000000, A.D. 2025-Feb-16 00:00:00.0000,  3.598823167193423E-01, -8.709973787954255E-02, -4.012678501044076E-02,  1.161041343525580E-03,  2.860563520431334E-02,  2.231206195483212E-03,
2460723.500000000, A.D. 2025-Feb-17 00:00:00.0000,  3.599957251312962E-01, -5.826877778703425E-02, -3.778107462336364E-02, -9.509310752897352E-04,  2.903144989962707E-02,  2.459717359323995E-03,
2460724.500000000, A.D. 2025-Feb-18 00:00:00.0000,  3.579482007799391E-01, -2.908942169990052E-02, -3.520868915771715E-02, -3.159575373910279E-03,  2.929948555654278E-02,  2.684201414684057E-03,
2460725.500000000, A.D. 2025-Feb-19 00:00:00.0000,  3.536472890080563E-01,  2.716018279021301E-04, -3.241477390058089E-02, -5.455970686136014E-03,  2.939173038655188E-02,  2.902368174510722E-03,
2460726.500000000, A.D. 2025-Feb-20 00:00:00.0000,  3.470109933278747E-01,  2.962928066778309E-02, -2.940692754024242E-02, -7.828043805047449E-03,  2.928970052058814E-02,  3.111599735981770E-03,
2460727.500000000, A.D. 2025-Feb-21 00:00:00.0000,  3.379711575171386E-01,  5.878008766668050E-02, -2.619553129066583E-02, -1.026011449751408E-02,  2.897494813071886E-02,  3.308950300746992E-03,
2460728.500000000, A.D. 2025-Feb-22 00:00:00.0000,  3.264772803281070E-01,  8.750234100673732E-02, -2.279406933208708E-02, -1.273249303479637E-02,  2.842973971101316E-02,  3.491164690185917E-03,
2460729.500000000, A.D. 2025-Feb-23 00:00:00.0000,  3.125006840290172E-01,  1.155573329203002E-01, -1.921941891427772E-02, -1.522118538735877E-02,  2.763791508575601E-02,  3.654721505099646E-03,
2460730.500000000, A.D. 2025-Feb-24 00:00:00.0000,  2.960388959080063E-01,  1.426914059942439E-01, -1.549208255440472E-02, -1.769777438466522E-02,  2.658592065699225E-02,  3.795906664256018E-03,
2460731.500000000, A.D. 2025-Feb-25 00:00:00.0000,  2.771200288472852E-01,  1.686391379511182E-01, -1.163632956303574E-02, -2.012955348514647E-02,  2.526398535251718E-02,  3.910921774369080E-03,
2460732.500000000, A.D. 2025-Feb-26 00:00:00.0000,  2.558068698015241E-01,  1.931277486154484E-01, -7.680210899747633E-03, -2.247998914656709E-02,  2.366737542532969E-02,  3.996029083584549E-03,
2460733.500000000, A.D. 2025-Feb-27 00:00:00.0000,  2.322003149478238E-01,  2.158827608782743E-01, -3.655411625819229E-03, -2.470957324320873E-02,  2.179762792359571E-02,  4.047730467457569E-03,
2460734.500000000, A.D. 2025-Feb-28 00:00:00.0000,  2.064417434003402E-01,  2.366348297517950E-01,  4.030894575057368E-04, -2.677709467875066E-02,  1.966362865640001E-02,  4.062972156011655E-03,
2460735.500000000, A.D. 2025-Mar-01 00:00:00.0000,  1.787139162013782E-01,  2.551275068208775E-01,  4.457571876405659E-03, -2.864130849520932E-02,  1.728237806351158E-02,  4.039360414619820E-03,
2460736.500000000, A.D. 2025-Mar-02 00:00:00.0000,  1.492400406796738E-01,  2.711255483662309E-01,  8.468338256402214E-03, -3.026291575386322E-02,  1.467928801759635E-02,  3.975367396290061E-03,
2460737.500000000, A.D. 2025-Mar-03 00:00:00.0000,  1.182807615652408E-01,  2.844232307611008E-01,  1.239466984912233E-02, -3.160669893871808E-02,  1.188788271753845E-02,  3.870502559998287E-03,
2460738.500000000, A.D. 2025-Mar-04 00:00:00.0000,  8.612902532698291E-02,  2.948520388159432E-01,  1.619592588594274E-02, -3.264360153304492E-02,  8.948839885407053E-03,  3.725425057016360E-03,
2460739.500000000, A.D. 2025-Mar-05 00:00:00.0000,  5.310299185806427E-02,  3.022870718769489E-01,  1.983271724399626E-02, -3.335251405689108E-02,  5.908397526663842E-03,  3.541977346244190E-03,
2460740.500000000, A.D. 2025-Mar-06 00:00:00.0000,  1.953740112597952E-02,  3.066515870386441E-01,  2.326806958655639E-02, -3.372154495121044E-02,  2.816249842093792E-03,  3.323129811661240E-03,
2460741.500000000, A.D. 2025-Mar-07 00:00:00.0000, -1.422600293909771E-02,  3.079192669392012E-01,  2.646848702377049E-02, -3.374861557443654E-02, -2.768593012901438E-04,  3.072838670549669E-03,
2460742.500000000, A.D. 2025-Mar-08 00:00:00.0000, -4.784827370132182E-02,  3.061140364687145E-01,  2.940483611705655E-02, -3.344131349038347E-02, -3.321587338637622E-03,  2.795832219629629E-03,
2460743.500000000, A.D. 2025-Mar-09 00:00:00.0000, -8.100255856137004E-02,  3.013075156791548E-01,  3.205299043521379E-02, -3.281604577629888E-02, -6.272228892594986E-03,  2.497350455129020E-03,
2460744.500000000, A.D. 2025-Mar-10 00:00:00.0000, -1.133822528213295E-01,  2.936144363493594E-01,  3.439420387089202E-02, -3.189662918849362E-02, -9.088522842954423E-03,  2.182868084276879E-03,
2460745.500000000, A.D. 2025-Mar-11 00:00:00.0000, -1.447075436450351E-01,  2.831865256876568E-01,  3.641521102655432E-02, -3.071251638965975E-02, -1.173689619505487E-02,  1.857830181685991E-03,
2460746.500000000, A.D. 2025-Mar-12 00:00:00.0000, -1.747300899653526E-01,  2.702054492782233E-01,  3.810807974703364E-02, -2.929687765267703E-02, -1.419110207652312E-02,  1.527424102724476E-03,
2460747.500000000, A.D. 2025-Mar-13 00:00:00.0000, -2.032357969276848E-01,  2.548754050548867E-01,  3.946986036201916E-02, -2.768473833887853E-02, -1.643229225279835E-02,  1.196402724685831E-03,
2460748.500000000, A.D. 2025-Mar-14 00:00:00.0000, -2.300458221281858E-01,  2.374158875076859E-01,  4.050208665834334E-02, -2.591132588068131E-02, -1.844862428746651E-02,  8.689649335942482E-04,
2460749.500000000, A.D. 2025-Mar-15 00:00:00.0000, -2.550160757057536E-01,  2.180550234158501E-01,  4.121018541287637E-02, -2.401072139808235E-02, -2.023453419927624E-02,  5.486913886117264E-04,
2460750.500000000, A.D. 2025-Mar-16 00:00:00.0000, -2.780355424591002E-01,  1.970237455539090E-01,  4.160284636081314E-02, -2.201485427510648E-02, -2.178980952273533E-02,  2.385280545482447E-04,
2460751.500000000, A.D. 2025-Mar-17 00:00:00.0000, -2.990237684259842E-01,  1.745509423366140E-01,  4.169139528293101E-02, -1.995283221354200E-02, -2.311858232202324E-02, -5.919295365008448E-05,
2460752.500000000, A.D. 2025-Mar-18 00:00:00.0000, -3.179278301496445E-01,  1.508596142964049E-01,  4.148920192453433E-02, -1.785056838605681E-02, -2.422833566963029E-02, -3.427063764204180E-04,
2460753.500000000, A.D. 2025-Mar-19 00:00:00.0000, -3.347190572069367E-01,  1.261639893189388E-01,  4.101114363480824E-02, -1.573065101217496E-02, -2.512898803267094E-02, -6.107509465088182E-04,
2460754.500000000, A.D. 2025-Mar-20 00:00:00.0000, -3.493897208017402E-01,  1.006674978514594E-01,  4.027313617230004E-02, -1.361239614887362E-02, -2.583209323580239E-02, -8.624991663477464E-04,
2460755.500000000, A.D. 2025-Mar-21 00:00:00.0000, -3.619498432574463E-01,  7.456148293448919E-02,  3.929173565062015E-02, -1.151202799247300E-02, -2.635017204018513E-02, -1.097486145866369E-03,
2460756.500000000, A.D. 2025-Mar-22 00:00:00.0000, -3.724242313015569E-01,  4.802451217442101E-02,  3.808381020240428E-02, -9.442939009141397E-03, -2.669617576120112E-02, -1.315541908832351E-03,
2460757.500000000, A.D. 2025-Mar-23 00:00:00.0000, -3.808497931885848E-01,  2.122216378761687E-02,  3.666627641924321E-02, -7.415991996313655E-03, -2.688307233388099E-02, -1.516729859992278E-03,
2460758.500000000, A.D. 2025-Mar-24 00:00:00.0000, -3.872731667231873E-01, -5.692828504968838E-03,  3.505589363354419E-02, -5.439835882311484E-03, -2.692353977810611E-02, -1.701292769168868E-03,
2460759.500000000, A.D. 2025-Mar-25 00:00:00.0000, -3.917486614632874E-01, -3.258017061686394E-02,  3.326910826200320E-02, -3.521215653278830E-03, -2.682974989468616E-02, -1.869606667989671E-03,
2460760.500000000, A.D. 2025-Mar-26 00:00:00.0000, -3.943365024159091E-01, -5.931142488667410E-02,  3.132194037689310E-02, -1.665263808801322E-03, -2.661322511403064E-02, -2.022142419126547E-03,
2460761.500000000, A.D. 2025-Mar-27 00:00:00.0000, -3.951013527628490E-01, -8.576931368035527E-02,  2.922990511972209E-02,  1.242338693206742E-04, -2.628475281557888E-02, -2.159434338271038E-03,
2460762.500000000, A.D. 2025-Mar-28 00:00:00.0000, -3.941110880057005E-01, -1.118469602716093E-01,  2.700796230052586E-02,  1.844601541056463E-03, -2.585434347682082E-02, -2.282055057219118E-03,
2460763.500000000, A.D. 2025-Mar-29 00:00:00.0000, -3.914357920474926E-01, -1.374471049433036E-01,  2.467048837785155E-02,  3.494066144813956E-03, -2.533122125241451E-02, -2.390595753261560E-03,
2460764.500000000, A.D. 2025-Mar-30 00:00:00.0000, -3.871469460425115E-01, -1.624813239527794E-01,  2.223126588513277E-02,  5.071578735845857E-03, -2.472383775591967E-02, -2.485650888827939E-03,
2460765.500000000, A.D. 2025-Mar-31 00:00:00.0000, -3.813167825176563E-01, -1.868692707761943E-01,  1.970348619493257E-02,  6.576662193378962E-03, -2.403990177304609E-02, -2.567806671489691E-03,
2460766.500000000, A.D. 2025-Apr-01 00:00:00.0000, -3.740177796959193E-01, -2.105379526393038E-01,  1.709976225884351E-02,  8.009282643889211E-03, -2.328641931360946E-02, -2.637632533957258E-03,
2460767.500000000, A.D. 2025-Apr-02 00:00:00.0000, -3.653222737175861E-01, -2.334210504676449E-01,  1.443214861278844E-02,  9.369741768474325E-03, -2.246973979891939E-02, -2.695675030829384E-03,
2460768.500000000, A.D. 2025-Apr-03 00:00:00.0000, -3.553021692814954E-01, -2.554582867667327E-01,  1.171216649273595E-02,  1.065858720098799E-02, -2.159560530058086E-02, -2.742453643891809E-03,
2460769.500000000, A.D. 2025-Apr-04 00:00:00.0000, -3.440287319454904E-01, -2.765948433179238E-01,  8.950832369506409E-03,  1.187653839260554E-02, -2.066920062826227E-02, -2.778458075316194E-03,
2460770.500000000, A.D. 2025-Apr-05 00:00:00.0000, -3.315724478341936E-01, -2.967808287288753E-01,  6.158688592344142E-03,  1.302442555677599E-02, -1.969520274516250E-02, -2.804146685631931E-03,
2460771.500000000, A.D. 2025-Apr-06 00:00:00.0000, -3.180029387559739E-01, -3.159707946271522E-01,  3.345835139790454E-03,  1.410313957534688E-02, -1.867782850727050E-02, -2.819945800088687E-03,
